sample_id,PCB1,PCB2,PCB3,PCB4,PCB5,PCB6,PCB7,PCB8,PCB9,PCB10,PCB11,PCB12.13,PCB14,PCB15,PCB16,PCB17,PCB18.30,PCB19,PCB20.28,PCB21.33,PCB22,PCB23,PCB24,PCB25,PCB26.29,PCB27,PCB31,PCB32,PCB34,PCB35,PCB36,PCB37,PCB38,PCB39,PCB40.71,PCB41,PCB42,PCB43,PCB44.47.65,PCB45,PCB46,PCB48,PCB49.69,PCB50.53,PCB51,PCB52,PCB54,PCB55,PCB56,PCB57,PCB58,PCB59.62.75,PCB60,PCB61.70.74.76,PCB63,PCB64,PCB66,PCB67,PCB68,PCB72,PCB73,PCB77,PCB78,PCB79,PCB80,PCB81,PCB82,PCB83,PCB84,PCB85.116,PCB86.97.109.119,PCB87.125,PCB88,PCB89,PCB90.101.113,PCB91,PCB92,PCB93.100,PCB94,PCB95,PCB96,PCB98,PCB99,PCB102,PCB103,PCB104,PCB105,PCB106,PCB107,PCB108.124,PCB110,PCB111,PCB112,PCB114,PCB115,PCB117,PCB118,PCB120,PCB121,PCB122,PCB123,PCB126,PCB127,PCB128.166,PCB129.138.163,PCB130,PCB131,PCB132,PCB133,PCB134,PCB135.151,PCB136,PCB137,PCB139.140,PCB141,PCB142,PCB143,PCB144,PCB145,PCB146,PCB147.149,PCB148,PCB150,PCB152,PCB153.168,PCB154,PCB155,PCB156.157,PCB158,PCB159,PCB160,PCB161,PCB162,PCB164,PCB165,PCB167,PCB169,PCB170,PCB171.173,PCB172,PCB174,PCB175,PCB176,PCB177,PCB178,PCB179,PCB180.193,PCB181,PCB182,PCB183,PCB184,PCB185,PCB186,PCB187,PCB188,PCB189,PCB190,PCB191,PCB192,PCB194,PCB195,PCB196,PCB197,PCB198.199,PCB200,PCB201,PCB202,PCB203,PCB205,PCB206,PCB207,PCB208,PCB209,tPCB
S385,0.686754486,0.222569174,0.823395207,2.287105935,0.401627144,1.962253057,0.361284407,10.0494602,0.563397235,0.106562057,14.17497604,0.811148279,0.000863124,5.011643634,6.832696813,5.373639026,12.20208575,1.038986471,18.96686614,12.39083072,7.286353906,0.067517601,0.186570425,1.560675891,3.693904946,0.888324839,19.67233021,4.144569205,0.065558163,0.257554946,0.000998233,2.543693854,0.085676906,0.001379218,9.326764865,1.149508562,5.3593471,1.289350364,62.19449821,3.036841118,1.106649264,4.313062893,33.93352009,4.447566085,0.605419915,197.9720812,0.028881641,0.015039118,5.556052767,0.057168495,0.00115217,1.336798752,2.391776946,93.31307046,1.01228154,19.39273271,18.90764127,0.443578651,0.001773612,0.120753856,0.002535972,0.006287612,0.006842684,0.30305761,0.00188793,0.005785015,4.346916664,4.898400436,36.86635904,9.014303993,23.21235131,34.52814429,0.057313834,0.95986639,135.8518425,19.16815973,31.20031214,0.70058051,0.761290745,183.794709,1.1733168,0.012621122,50.8577858,4.076821913,1.120707118,0.008750736,3.223974126,0.001322906,1.295097087,1.19092849,65.3880042,0.000693085,0.018593096,0.442358619,0.011656279,1.904730407,18.28753981,0.001742821,0.000687906,0.155468074,0.310045721,0.000815355,0.000618346,0.470228529,6.176244366,0.503466085,0.595205965,5.691477107,0.291727383,2.748371375,12.79343569,10.67823521,0.899148484,1.104348813,1.529783346,0.001225606,0.077930667,2.413965362,0.092212922,1.72765856,23.8363544,0.095802547,0.164981832,0.193831244,8.264942837,0.592541288,0.021848423,0.126526682,0.669599092,0.000952985,0.002029209,0.019310237,0.000503549,0.251986771,0.001598336,0.049622124,0.002118588,0.001149987,0.051893002,0.001147959,0.123341664,0.003851527,0.134263893,0.050055706,0.060800179,0.402784519,0.059635547,0.287109405,0.561272033,0.137696865,0.678248351,0.000967878,0.073720468,0.232470133,0.45418183,0.000724349,0.000927203,0.001143712,0.001578336,0.001291015,0.001240808,0.000538556,0.000643144,0.000652917,0.000812954,0.000246765,0.010477168,0.001055011,0.000576301,0.002109758,0.001027867,0.001342401,0.034141943,1322.672129
S387,0.679177826,0.257621285,1.084699647,1.936847769,0.207740074,1.746952394,0.352296534,8.730794627,0.511480146,0.099246767,10.08510268,0.68134566,0.000263771,3.694872767,4.879562704,4.236677403,9.004842111,0.784421466,13.17593048,8.288681723,4.994702092,0.011458423,0.128254821,1.091849582,2.366716556,0.642926634,13.3859662,2.922117556,0.045196902,0.127729222,0.001412063,1.934576991,0.055863573,0.002360806,7.930667564,1.10624442,4.423813754,0.544082667,50.08218756,2.240478869,0.791292148,3.086505697,25.44248392,3.286313331,0.418877124,149.2649634,0.016995063,0.006858163,6.565983638,0.024081512,0.003144434,1.060777065,2.679162268,92.59854377,0.854784946,16.33643401,18.21877169,0.334287834,0.000780699,0.000579386,0.002152915,0.135850272,0.005075497,0.401626993,0.001053305,0.002359959,10.55882667,6.809647856,56.45235096,15.62225281,33.38814229,72.26341449,0.108513542,1.405166658,188.3948029,23.30611577,40.9612893,0.863406667,0.725143915,224.4799658,1.254453675,0.009989817,68.11063965,4.232290608,0.992759638,0.004183717,10.85018979,0.003683214,3.260809658,2.654827237,132.1014442,0.002147342,0.011178292,0.973255497,0.019863059,3.279857874,46.59914054,0.003186562,0.000696577,0.479727882,0.626790501,0.000842135,0.003609133,2.068497723,25.35171985,1.954947682,1.626628416,19.58990491,0.716068205,6.891093821,27.47052708,21.49729582,2.873087022,2.323434264,5.541329216,0.003763837,0.095757107,5.159269734,0.11590841,5.186583623,57.91886427,0.106778765,0.208037392,0.262861063,27.06694137,0.906364144,0.013050135,0.667005351,2.577373917,0.000449346,0.004797207,0.001137281,0.000590368,1.185885305,0.000822976,0.341396658,0.000433458,0.126498976,0.24555283,0.00425281,0.647386802,0.085172834,0.471081708,0.347343314,0.245935603,1.17261649,0.398255638,0.167412863,0.286317821,0.626711248,0.337399046,0.079068654,0.050336089,0.962492407,0.232965294,0.000825684,0.001585377,0.000434573,0.00025702,0.000786488,0.000917495,0.000574423,0.000535481,0.000568227,0.000418985,0.01658561,0.024593022,0.000594105,0.000604688,0.002222233,0.000721776,0.001060475,0.046912183,1663.147113
S394,0.226885004,0.110095353,0.352067002,0.841387309,0.071608275,0.522372028,0.10320439,2.49824527,0.160273564,0.040512575,13.53386558,0.34980805,0.002018294,1.003501399,1.488973065,1.318896074,2.968022534,0.314595852,3.261750198,1.999488076,1.19045851,0.012892512,0.040797035,0.282170972,0.637504183,0.217853932,3.452084218,0.900135017,0.018404401,0.068286325,0.010852795,0.468226595,0.030142612,0.024260375,2.096071976,0.217381991,1.226962,0.322304307,14.30749865,0.702169614,0.231314702,0.886923314,7.554586682,1.120848209,0.124959471,45.67068747,0.012606359,0.029005617,1.355851397,0.001248858,0.000765527,0.265512438,0.680248765,20.6268993,0.257495198,4.536431861,4.355237732,0.09480551,0.0211751,0.024224793,0.000599024,0.069583597,0.003694599,0.113298797,0.004068686,0.003285715,1.802700486,1.727375845,10.87717085,2.757983041,6.330387795,11.1760552,0.682531322,0.34246368,36.16809632,4.764184068,8.372270667,0.222017028,0.211676976,49.73960549,0.356415967,0.000925946,12.92502226,1.17091519,0.315971076,0.004378072,2.043840229,0.000878237,0.577105305,0.479934747,20.93482228,0.000564314,0.001234667,0.208588285,0.001881022,0.621413102,7.518293388,0.009744612,0.003996198,0.116892333,0.065857257,0.001597815,0.005631895,0.602310394,4.863197573,0.395828597,0.273269059,2.931635303,0.158780176,1.06103861,4.258993645,3.169203458,0.556232325,0.400404697,1.000129858,0.015615336,0.062702826,0.80285727,0.035604137,0.875652784,8.661487556,0.03583134,0.057593431,0.064838891,4.367065094,0.192836593,0.023343052,0.371762375,0.532842802,0.001381719,0.000514314,0.0155711,0.022591085,0.268121993,0.004297475,0.141119963,0.002727425,0.176381584,0.150311837,0.035214074,0.222307664,0.034221906,0.072353255,0.145274721,0.051512606,0.188393473,0.25398319,0.244601845,0.40388566,0.143762983,0.476005305,0.027983708,0.068012129,0.209039521,0.319412946,0.003064784,0.042173074,0.012501135,0.004531549,0.022502795,0.005236706,0.000565124,0.003376486,0.004423924,0.003521889,0.004712614,0.007494381,0.00720859,0.015033739,0.01012905,0.004934837,0.00241685,0.067813216,367.651491
S395,0.77457371,0.272754248,0.77779856,1.894388185,0.127056922,0.955668662,0.216520987,4.431228059,0.320422913,0.090519407,13.97625686,0.309094009,0.022072523,0.981393978,1.530988501,1.570472638,3.460114599,0.436957161,2.519136495,1.538870769,0.87671734,0.00569227,0.052579107,0.219031046,0.518781155,0.231390763,2.744363107,0.955829865,0.023533643,0.0467098,0.000167756,0.345964643,0.022041349,0.000805105,1.362350776,0.16960115,0.783831375,0.261445002,9.03433927,0.510584967,0.177903107,0.557698717,4.664833087,0.858838,0.121450283,28.78735532,0.005315536,0.070258736,0.896310464,0.009925022,0.000764638,0.178850383,0.433341773,13.00024532,0.162341915,2.730414094,2.578371179,0.052221908,0.012053074,0.012098331,0.000348708,0.026905057,0.000951163,0.092625298,0.000355159,0.015399684,1.284780031,0.910363153,7.617530185,1.900419871,4.750569105,7.847833684,1.32145117,0.244599089,24.19386998,2.404686405,5.527596126,0.151267658,0.128155671,32.89787468,0.250850266,0.188123743,8.508918137,0.59572056,0.18048273,0.007894691,1.273514998,0.000519922,0.398562462,0.304435198,14.32939845,0.001339118,0.000854542,0.163027625,0.194812233,0.287255765,5.201470715,0.007477575,0.002624355,0.10831227,0.104123222,0.005308253,0.002420658,0.291645793,2.954642368,0.248735161,0.192732704,2.018507181,0.116122235,0.799589004,3.058481157,2.433400545,0.369916124,0.295384061,0.651947301,0.002372174,0.000197603,0.599379577,0.02596949,0.600364558,6.26126261,0.030261741,0.040113266,0.048233466,3.029055959,0.132048368,0.013213172,0.156667388,0.318785196,0.002321871,0.00972295,0.015375447,0.0050419,0.164876074,0.00994522,0.066846449,0.002123109,0.070777623,0.04892012,0.007377394,0.108061192,0.009900786,0.057429268,0.046087503,0.033266401,0.136619715,0.102406817,0.177664296,0.290136686,0.085725362,0.364689575,0.028389179,0.051148928,0.116507972,0.24617383,0.008116503,0.016959377,0.001507715,0.001114638,0.023048935,0.011360026,0.000432327,0.006722911,0.00257605,0.003556458,0.005329826,0.004718682,0.000731686,0.004780869,0.020828183,0.005707922,0.003106078,0.084700915,260.2695319
S504,0.983629259,0.358471976,1.231762985,2.027496218,0.296781176,1.60232776,0.377983987,7.695629678,0.501373105,0.109415876,12.49425429,0.727750699,0.023119693,2.651023512,3.399997137,3.242949497,7.108076717,0.667747057,8.046124,5.044133492,2.979322351,0.035405542,0.110606059,0.740557547,1.524009031,0.506736885,9.477851837,2.157586464,0.05922161,0.26511766,0.000678645,2.022209577,0.131439519,0.000784876,9.693794414,0.782102843,5.069289614,0.971784597,67.54498468,2.208399852,0.777404266,3.104294257,31.36906821,3.898026699,0.335836314,193.8068205,0.02007761,0.299521351,14.19834593,0.056094453,0.014830089,1.033238227,6.107072255,176.3870723,1.490198383,22.18442024,34.53461218,0.320574497,0.045318037,0.065755068,0.241886281,0.564455462,0.003003641,1.121239908,0.000945063,0.002701257,28.63644754,17.38155947,106.0083193,35.15426786,76.01070784,140.2491024,9.563566118,2.871743595,360.3138468,33.79537841,73.6815163,1.360122869,1.12709493,362.5508715,1.719878488,1.270072383,130.4546339,6.157246904,1.407266767,0.008618584,34.86908924,0.004293139,8.25776754,6.952163793,308.2140551,0.045843621,0.217877468,3.208204144,4.919853784,6.451795094,128.9831681,0.051062904,0.003961636,2.009531564,2.02134168,0.007811405,0.041334699,6.216838991,68.19424113,5.410739333,4.330495283,51.53719529,1.857154965,17.26308212,60.29111266,42.46271824,7.752360806,5.581298996,13.8669961,0.144909593,0.671558623,11.79502749,0.24634712,12.65048395,134.8969071,0.197311288,0.362129767,0.496448904,64.30323081,1.907819061,0.025312845,1.951039675,7.311438806,0.008190612,0.001202397,0.016702065,0.089488756,3.026683174,0.045087325,0.937452203,0.002254719,0.412611691,0.750654566,0.138781277,1.601678373,0.204184697,1.028707715,0.956179647,0.598230054,2.663766519,0.980447325,0.1816982,0.142937481,1.47405973,0.147833874,0.154716292,0.033791305,2.225953797,0.09599542,0.020249013,0.103722721,0.046820706,0.002617475,0.020182603,0.003149386,0.024081392,0.000633026,0.060106218,0.022524434,0.042868294,0.066118821,0.03678724,0.000606865,0.013441911,0.005966168,0.006205913,0.088241911,3093.043973
S505,0.262994349,0.123355817,0.446827444,0.833885388,0.133012837,0.642825026,0.128711477,2.948431436,0.182627678,0.039302721,9.811302305,0.448324057,0.007838492,1.63883449,2.238742571,1.73603212,4.023176331,0.342248841,6.310233824,4.357439943,2.733862527,0.07423741,0.062340471,0.57020229,1.407766307,0.295540697,7.58358105,1.349628791,0.026802946,0.29930463,0.0062629,2.220038747,0.210246292,0.030971142,17.75336584,1.237915647,8.444858834,1.206318632,114.2051355,2.778307669,1.004922111,4.375763991,44.21726044,4.117284455,0.299241444,280.073815,0.020065717,1.036027216,27.96988599,0.151347952,0.006044767,2.093354368,11.38220076,358.9608166,2.977699333,39.33246876,68.61745588,1.062686793,0.10021881,0.297340377,0.001234301,1.115321166,0.005085505,2.415917392,0.004444725,0.003176065,54.83524885,41.40788584,203.6394275,69.52590081,171.5635607,271.547127,13.17602975,5.526666584,764.4778237,71.49927815,162.8211592,2.255417329,2.106273725,713.2330017,3.118629318,1.108120747,271.9160375,13.21205884,2.546933505,0.010070024,77.50783961,0.00432551,18.64815945,15.66905207,634.1984153,0.002474427,1.722065547,6.630740529,10.13474494,12.51486387,279.1053878,0.079485702,0.007331344,4.007660434,3.813981843,0.011468161,0.004462111,17.42544119,178.6318868,13.65735594,8.893795682,110.6834127,4.529640261,36.46227993,131.2647616,85.2812532,19.09314947,12.14674097,35.37048865,0.199306536,1.047812176,25.07755712,0.542426654,31.95907098,302.3111353,0.445021638,0.741417741,1.0131599,164.3700963,4.452215943,0.020162867,6.764286224,18.76589533,0.116507072,0.000171279,0.055514166,0.3110279,8.783994686,0.062375484,2.925057908,0.000700758,1.559454542,2.225423675,0.466684085,4.614193832,0.516718423,2.436506715,2.681115314,1.493105965,6.262775871,0.410126144,0.436525198,0.435984386,4.211937632,0.412699771,0.342644586,0.083127083,5.930886475,0.284511484,0.021710414,0.316128529,0.116935532,0.010113085,0.032748057,0.019947174,0.062983142,0.006640222,0.122925098,0.056666451,0.078496675,0.12914105,0.087033915,0.021016553,0.027522002,0.020342693,0.012391828,0.071158736,6213.806468
S506,1.254985137,0.323904381,1.377068656,2.416962932,0.203556388,1.418531908,0.337605795,6.461878251,0.480473976,0.118502473,10.29612023,0.473046083,0.017716481,1.479900107,2.316541662,2.440082806,5.456597569,0.644755684,4.021623645,2.574065133,1.522422952,0.013395647,0.100710488,0.664732673,0.891952784,0.36383141,4.781939867,1.417288301,0.027627863,0.002682022,0.015690619,0.900170004,0.003525893,0.010631096,6.227951381,0.454111889,3.249584309,0.638375619,45.18755817,1.296010749,0.484249074,1.896943096,19.67588515,2.420947917,0.21591078,128.9979903,0.020214948,0.001327529,9.328102449,0.042230495,0.023478549,0.724193564,3.806150553,116.249807,0.982465,14.38463,21.97262211,0.265976281,0.020889135,0.067371686,0.000364468,0.364194316,0.006507214,0.927394087,0.005512303,0.001688111,25.61426887,13.52908228,76.93553068,29.0582261,62.07893815,114.2031921,5.308761159,2.109033586,282.6735786,25.69998492,58.70868645,0.970117057,0.826530192,266.5027044,1.345523203,1.130611444,99.35928717,4.385508129,1.050046229,0.005999553,47.77473375,0.000604821,9.161918124,7.323804623,268.7003142,0.002906325,0.001837096,3.413508715,3.51230095,4.440333508,147.7999747,0.014387593,0.00526227,2.262424011,1.954933109,0.015846902,0.035563582,13.88061622,119.3192783,8.818239072,4.461776133,65.10494261,2.253012222,17.33524043,56.86551946,34.90415442,11.15947349,5.438423495,21.16822225,0.102312904,0.586816671,11.05248444,0.21383356,17.00921869,138.5242277,0.174527932,0.288713678,0.393319002,92.60276464,1.787519068,0.008298993,6.049306547,12.70311778,0.12705059,0.001552218,0.043282344,0.245051643,6.022412203,0.0374879,2.384621309,0.001587654,1.48103863,1.812506946,0.442664074,3.550752575,0.324645455,1.256509344,2.073220878,0.902698107,2.888302767,3.063718098,0.324106057,0.17595027,2.81939761,0.158580259,0.217885817,0.034223203,3.698565279,0.10813063,0.048757046,0.31141551,0.114059636,0.002914471,0.047064649,0.013597386,0.063279373,0.033901599,0.103491887,0.054662142,0.042905584,0.051253765,0.072844207,0.009571808,0.022280129,0.003645712,0.008140617,0.109944715,2680.202456
S507,0.24456566,0.118505939,0.21281512,0.553016521,0.167283129,0.326008205,0.087912253,1.419093344,0.129708935,0.037120216,2.37274056,0.203533057,0.018635113,0.61411342,1.042477771,0.861226431,2.603598146,0.202545492,3.830827436,2.569115074,1.482958349,0.024020294,0.060458919,0.548481209,2.054903181,0.18745954,6.286669943,0.815580521,0.046450969,0.796560993,0.00127456,2.283614159,0.192973854,0.002065671,14.50574192,1.628432442,7.178629011,1.506208773,78.10123959,2.745153449,1.091428717,4.612357804,42.82894495,4.313417,0.493802763,249.091319,0.022005773,1.927460837,16.58396011,0.499857839,0.002673436,3.9944538,6.950016399,220.6271619,2.356218847,35.1919498,39.38499786,3.357629107,0.204812682,0.802683063,0.005519011,4.752881102,0.003921858,2.069030362,0.000829486,0.001213373,44.72416453,22.13596948,117.7464176,63.84096248,101.8121931,246.8920444,5.195517928,3.749695917,525.0445074,43.51575024,96.89365608,1.960083065,1.202985349,393.0354386,2.278696739,1.298961577,168.0324525,7.062550651,1.993214789,0.015951978,144.4809931,0.002406303,28.02089691,21.68644278,513.2909386,0.00187358,1.284001586,11.25191636,10.825166,8.20685395,435.1970826,0.734897089,0.002447031,6.481378684,5.285672998,0.611610333,0.014004176,77.49794983,657.4721516,44.05985451,12.64259446,236.8185083,9.149658133,45.9377968,138.6467025,68.0114463,45.9852695,14.4876884,105.0702374,0.280618824,2.626480401,27.73145621,0.413516,74.09348383,371.5795627,0.441210804,0.576143922,0.667527458,473.0519828,4.266165758,0.050576754,44.40962344,70.58377959,0.741109702,0.721052538,0.214820991,1.877403,35.76403194,0.159452754,18.91142432,0.000459516,9.397372969,10.71502479,2.978106699,18.21469996,1.620708806,4.003266573,12.23504891,4.191232135,8.393451355,23.70672551,1.758047307,1.301986603,14.47720817,1.052584229,1.39153927,0.180190662,20.2216688,0.742676122,0.282518697,2.134120499,0.699302187,0.004118715,0.182678048,0.195187834,0.291537566,0.099885926,0.518738081,0.198427625,0.155378181,0.206414645,0.393538588,0.01247583,0.032350519,0.011713819,0.002705815,0.021016124,6542.009451
S508,0.261560237,0.14984105,0.222046109,0.451879336,0.154743771,0.368888558,0.109235379,1.403923473,0.137749453,0.02790439,4.548420379,0.437180815,0.015679468,0.968979096,1.429258917,1.056055471,2.747427307,0.195026647,7.158252965,5.405556617,3.449680649,0.030206553,0.080452791,1.134097841,2.74080946,0.252668048,9.674955076,0.971263898,0.084811813,1.799072048,0.002719926,6.798818643,0.633690985,0.002543174,56.06283519,5.104049856,23.32791898,3.219659327,274.6682603,4.845333425,2.434620166,11.37230905,104.2003009,7.855491673,0.865779617,615.8077501,0.03137393,13.72079258,173.3153792,1.575798285,0.001833405,10.65105072,72.80817187,1322.383988,10.32799349,102.9875091,301.5118741,14.97933836,0.771370939,2.14086144,0.000405521,59.67343996,0.036309007,14.6793171,0.002986462,0.006864943,906.5365264,190.2906915,831.5561257,772.3034179,1004.160496,2738.851793,22.58094059,27.40509843,3391.369593,228.116366,627.3943956,6.642566819,5.627585937,2036.274871,6.888089597,4.818262207,1181.413943,37.83056429,6.229516309,0.032586908,8522.592264,0.061823451,564.221776,412.8194917,7236.772976,0.058735462,7.714598828,251.26131,136.5782756,62.74608904,10823.91869,8.644791277,0.00599859,191.0290988,100.4846354,36.89934505,0.304884353,8919.658124,27114.03418,1948.139683,240.5339861,6779.406612,179.0472395,805.0723307,1701.732354,632.7779488,1775.908616,191.9585196,3493.040571,3.423159427,55.43351074,321.0092294,2.726773956,1639.411365,6082.414246,2.857099667,3.21137698,4.775413627,11728.09341,36.87510656,0.029700885,7706.346181,3557.752778,36.23055725,19.91864459,2.057283486,153.0006111,1888.784738,2.410844919,1877.510035,0.070883845,2413.635124,1001.164348,329.528229,1512.260759,62.46054965,98.05255571,1028.078571,154.3016573,179.9803241,3268.622157,85.95903033,14.58646098,713.4380778,0.968558532,80.81865161,1.187523242,939.720815,0.72745598,80.76181096,470.7029218,100.9767962,0.035439736,55.19479166,47.63532508,50.17400126,4.473565362,83.72661686,15.50434558,8.965211878,8.867388595,64.29297708,3.764758054,3.811063603,0.778142588,1.747528634,0.567373462,147441.8386
S389,0.81729212,0.278717817,0.878769684,2.727559606,0.223801793,1.791018922,0.366327551,7.966747789,0.565087312,0.141546856,13.58331862,0.918361022,0.025886536,3.362682447,4.565467126,3.886647046,9.938209682,0.867262157,15.50486193,10.72257185,6.543659699,0.035512405,0.172331974,1.630532314,5.596651009,0.673779024,22.43213279,3.100174577,0.072976789,1.790893904,0.002279017,6.939276525,0.772609174,0.037413911,65.39963255,4.321111797,30.44273126,4.15852034,423.4154451,8.70960671,3.99278971,16.47613118,172.7392572,16.14692976,1.411409908,1027.567352,0.046527392,3.528897373,102.3832215,1.023091978,0.011059488,10.13892831,41.18551301,1234.882427,10.30379097,138.7257865,240.5062495,6.858465697,0.29897685,1.655504532,0.708087002,7.482899017,0.05877298,8.252894501,0.027173471,0.014617566,180.5904373,102.8464719,645.624444,257.2444275,584.6868802,878.2480242,60.17928547,18.17269362,2339.249,207.7289232,476.2723364,7.529160891,6.592175187,2202.806634,9.609932536,9.166611364,801.5122118,37.666082,8.255038207,0.037002418,220.0738153,0.026249253,54.96772368,46.88007577,1945.563056,0.011045161,2.462734172,20.38715568,41.45577368,33.96499913,783.5265878,0.90285834,0.005876264,11.17800784,11.63971298,0.013800272,0.085975906,57.55711303,562.3229218,42.16511571,30.72524503,372.7078318,14.62302108,118.0833291,429.3798399,292.7199355,57.31361176,40.45669458,114.7024969,0.886579932,5.597562808,82.55060882,1.594055778,96.95380349,979.8680466,1.28796944,2.365600447,3.396459917,531.7537105,13.65922967,0.037747749,21.8808244,59.94989843,0.515038625,0.144683743,0.282023961,0.969783054,27.06883664,0.257319015,9.086932046,0.008135453,5.946132821,6.983291987,1.526024734,14.12340941,1.723349688,7.149176741,8.105610044,4.416733891,17.56828833,12.27205368,1.250631863,0.901218316,12.08807592,0.729744131,1.273720196,0.186292386,17.93103039,0.542543072,0.228274928,1.170433041,0.385015144,0.009743065,0.231964153,0.196008453,0.315357314,0.137088867,0.575243017,0.25997954,0.292662266,0.37725559,0.424675893,0.013842745,0.036170497,0.013480198,0.059477558,0.101279187,19811.38667
